url,title,published,reason,kept_twin,half
https://www.elmoudjahid.dz/ar/algerie/%D8%B1%D8%A7%D8%A8%D8%B7-%D8%A7%D9%84%D8%AA%D8%B3%D8%AC%D9%8A%D9%84-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D9%86%D8%B5%D8%A9-%D8%A7%D9%84%D8%B1%D9%82%D9%85%D9%8A%D8%A9-%D8%A7%D9%84%D8%AE%D8%A7%D8%B5%D8%A9-%D8%A8%D8%A7%D9%84%D8%A5%D9%85%D8%AA%D8%AD%D8%A7%D9%86%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D9%87%D9%86%D9%8A%D8%A9-29243,رابط التسجيل في المنصة الرقمية الخاصة بالإمتحانات المهنية 29243,,off-topic,,papers
https://www.elmoudjahid.dz/fr/actualite/64e-anniversaire-de-l-independance-le-president-tebboune-inaugure-et-donne-le-coup-d-envoi-de-plusieurs-infrastructures-et-projets-dans-la-capitale-255034,64e anniversaire de l independance le president tebboune inaugure et donne le coup d envoi,,same-outlet-recrawl,255075,papers
https://www.elmoudjahid.dz/fr/actualite/a-l-aube-d-une-nouvelle-ere-numerique-l-algerie-se-reinvente-245931,a l aube d une nouvelle ere numerique l algerie se reinvente 245931,,same-outlet-recrawl,253854,papers
https://www.elmoudjahid.dz/fr/actualite/a-travers-le-jeu-video-algerien-forteresse-la-start-up-qui-valorise-l-histoire-et-le-patrimoine-246314,a travers le jeu video algerien forteresse la start up qui valorise l histoire et le patri,,off-topic,,papers
https://www.elmoudjahid.dz/fr/actualite/alimentation-en-eau-potable-60-a-partir-des-stations-de-dessalement-d-ici-2030-196130,alimentation en eau potable 60 a partir des stations de dessalement d ici 2030 196130,,out-of-window,,papers
https://www.elmoudjahid.dz/fr/actualite/apn-5-projets-de-loi-majeurs-adoptes-249014,apn 5 projets de loi majeurs adoptes 249014,,off-topic,,papers
https://www.elmoudjahid.dz/fr/actualite/cartographies-des-metiers-sociale-et-sanitaire-comme-tableau-de-bord-du-gouvernement-des-outils-pour-une-bonne-gouvernance-254427,cartographies des metiers sociale et sanitaire comme tableau de bord du gouvernement des o,,same-outlet-recrawl,254255,papers
https://www.elmoudjahid.dz/fr/actualite/cnr-campagne-d-information-a-oran-pour-vulgariser-le-service-numerique-de-certificat-de-vie-252781,cnr campagne d information a oran pour vulgariser le service numerique de certificat de vi,,off-topic,,papers
https://www.elmoudjahid.dz/fr/actualite/facilitations-de-l-entree-et-de-sortie-du-territoire-national-les-mesures-prolongees-pour-la-diaspora-jusqu-a-fin-2026-245685,facilitations de l entree et de sortie du territoire national les mesures prolongees pour ,,off-topic,,papers
https://www.elmoudjahid.dz/fr/actualite/fella-gaouar-presidente-de-l-intelligent-network-inet-il-est-indispensable-de-renforcer-la-protection-des-donnees-personnelles-182621,fella gaouar presidente de l intelligent network inet il est indispensable de renforcer la,,out-of-window,,papers
https://www.elmoudjahid.dz/fr/actualite/il-a-preside-hier-une-reunion-du-conseil-des-ministres-le-president-supervise-des-dossiers-strategiques-254184,il a preside hier une reunion du conseil des ministres le president supervise des dossiers,,same-outlet-recrawl,254255,papers
https://www.elmoudjahid.dz/fr/actualite/il-s-etend-sur-8-700-km-a-travers-la-mediterranee-zerrouki-lance-le-projet-medusa-242324,il s etend sur 8 700 km a travers la mediterranee zerrouki lance le projet medusa 242324,,off-topic,,papers
https://www.elmoudjahid.dz/fr/actualite/intelligence-artificielle-l-algerie-se-dote-d-une-strategie-nationale-4243,intelligence artificielle l algerie se dote d une strategie nationale 4243,,out-of-window,,papers
https://www.elmoudjahid.dz/fr/actualite/l-autorite-gouvernementale-de-certification-electronique-conforme-aux-referentiels-web-trust-10696,l autorite gouvernementale de certification electronique conforme aux referentiels web tru,,out-of-window,,papers
https://www.elmoudjahid.dz/fr/actualite/l-intelligence-artificielle-et-la-transformation-digitale-quand-l-algerie-code-son-avenir-236042,l intelligence artificielle et la transformation digitale quand l algerie code son avenir ,,off-topic,,papers
https://www.elmoudjahid.dz/fr/actualite/le-president-de-la-republique-inaugure-la-centre-national-algerien-des-services-numeriques-a-alger-255029,le president de la republique inaugure la centre national algerien des services numeriques,,same-outlet-recrawl,255075,papers
https://www.elmoudjahid.dz/fr/actualite/le-president-inaugure-et-lance-plusieurs-projets-a-alger-255078,le president inaugure et lance plusieurs projets a alger 255078,,same-outlet-recrawl,255075,papers
https://www.elmoudjahid.dz/fr/actualite/legalisation-des-documents-destines-a-l-utilisation-a-l-etranger-delivrance-de-l-apostille-a-partir-de-jeudi-255234,legalisation des documents destines a l utilisation a l etranger delivrance de l apostille,,same-outlet-recrawl,255359,papers
https://www.elmoudjahid.dz/fr/actualite/meriem-benmouloud-ministre-de-la-numerisation-et-des-statistiques-197106,meriem benmouloud ministre de la numerisation et des statistiques 197106,,off-topic,,papers
https://www.elmoudjahid.dz/fr/actualite/ministere-delegue-a-l-economie-de-la-connaissance-et-des-start-up-le-capital-humain-moteur-de-la-croissance-7693,ministere delegue a l economie de la connaissance et des start up le capital humain moteur,,out-of-window,,papers
https://www.elmoudjahid.dz/fr/actualite/nouvelle-organisation-territoriale-du-pays-le-projet-des-69-wilayas-et-plus-de-1-500-communes-sur-la-voie-de-la-concretisation-244479,nouvelle organisation territoriale du pays le projet des 69 wilayas et plus de 1 500 commu,,off-topic,,papers
https://www.elmoudjahid.dz/fr/actualite/reductions-credits-a-la-consommation-et-numerisation-la-cnr-renforce-son-soutien-aux-retraites-252046,reductions credits a la consommation et numerisation la cnr renforce son soutien aux retra,,off-topic,,papers
https://www.elmoudjahid.dz/fr/actualite/revue-el-djeich-zoom-sur-le-centre-national-des-systemes-d-aeronefs-sans-pilote-253406,revue el djeich zoom sur le centre national des systemes d aeronefs sans pilote 253406,,off-topic,,papers
