url,title,published,reason,kept_twin
https://ami.mr/fr/archives/270548,Le President supervise l'inauguration du Data Center de Nouakchott,2025-05-08,already-held,raw/2025-05-08 Mauritania - Nouakchott data centre inaugurated (EIB)
https://europeansting.com/2025/05/13/mauritania-nouakchott-data-centre-inaugurated/,Mauritania Nouakchott data centre inaugurated (EIB),2025-05-13,already-held,raw/2025-05-08 Mauritania - Nouakchott data centre inaugurated (EIB)
https://www.biometricupdate.com/202601/mauritania-warns-telcos-to-comply-with-biometric-sim-identification-rules,Mauritania warns telcos to comply with biometric SIM identification rules,2026-01-23,already-held,raw/2026-01-16 Mauritania Steps Up Pressure on Telecom Operators Over Biometric Identification
https://totaltele.com/ellalink-and-mtnima-land-new-subsea-cable-branch-in-nouadhibou/,EllaLink and MTNIMA land new Subsea Cable Branch in Nouadhibou,2026-05-05,pr-wire-better-twin,new-queue/MRT/2026-05-04-ellalink-second-cable-phase1-landing-ami.md
https://techafricanews.com/2026/05/05/ellalink-brings-new-high-capacity-subsea-cable-to-mauritanias-nouadhibou/,EllaLink Brings New High-Capacity Subsea Cable to Nouadhibou,2026-05-05,pr-wire-better-twin,new-queue/MRT/2026-05-04-ellalink-second-cable-phase1-landing-ami.md
https://www.datacenterdynamics.com/en/news/ellalink-lands-submarine-cable-in-mauritania/,EllaLink lands submarine cable in Mauritania,2026-06-24,pr-wire-better-twin,new-queue/MRT/2026-05-04-ellalink-second-cable-phase1-landing-ami.md
https://afriqueitnews.com/news/le-mega-cable-ellalink-atterrit-en-mauritanie/,Le mega-cable EllaLink atterrit en Mauritanie,2026-05-05,pr-wire-better-twin,new-queue/MRT/2026-05-04-ellalink-second-cable-phase1-landing-ami.md
https://mtnima.gov.mr/fr/ellalink-et-le-mtnima-posent-une-nouvelle-branche-de-cable-sous-marin-a-nouadhibou/,EllaLink et le MTNIMA posent une nouvelle branche (press release),2026-05-04,pr-wire-better-twin,new-queue/MRT/2026-05-04-ellalink-second-cable-phase1-landing-ami.md
https://atlasinfo.info/node/52368,Mauritanie et Ellalink celebrent inzal cable a Nouadhibou (AR),2026-05-05,pr-wire-better-twin,new-queue/MRT/2026-05-04-ellalink-second-cable-phase1-landing-ami.md
https://cio-mag.com/la-mauritanie-se-connecte-a-un-second-cable-sous-marin-via/,La Mauritanie se connecte a un second cable sous-marin,2025-07-30,pr-wire-better-twin,new-queue/MRT/2025-07-28-ellalink-second-cable-launch-ami.md
https://techafricanews.com/2026/03/03/mauritanias-nouadhibou-ellalink-cable-station-hits-46-completion/,Mauritania Nouadhibou EllaLink Cable Station Hits 46% Completion,2026-03-03,pr-wire-better-twin,new-queue/MRT/2026-05-05-second-cable-connectivity-baseline-ecofin.md
https://ladepeche.mr/?p=20715,Mauritanie mise en service du 2e cable sous-marin attendue 1er trimestre 2027,2026-03-02,pr-wire-better-twin,new-queue/MRT/2026-05-05-second-cable-connectivity-baseline-ecofin.md
https://emergence.mr/2026/04/20/cable-ellalink-tests-valides-avant-son-installation-dans-les-eaux-mauritaniennes/,Cable EllaLink tests valides avant installation,2026-04-20,pr-wire-better-twin,new-queue/MRT/2026-05-04-ellalink-second-cable-phase1-landing-ami.md
https://www.ecofinagency.com/news-digital/0505-55269-mauritania-expands-internet-capacity-with-new-undersea-cable-project,Mauritania Expands Internet Capacity with New Undersea Cable Project (EN Ecofin),2026-05-05,pr-wire-better-twin,new-queue/MRT/2026-05-05-second-cable-connectivity-baseline-ecofin.md
