url,title,published,reason,kept_twin
https://www.biometricupdate.com/202502/senegal-targets-3m-ecowas-biometric-id-holders-for-voter-registration,"Senegal targets 3M ECOWAS biometric ID holders for voter registration",2025-02-18,dedup-exact-url,
https://www.biometricupdate.com/202502/senegal-unveils-digital-transformation-strategy-to-enhance-economic-growth,"Senegal unveils digital transformation strategy to enhance economic growth",2025-02-27,dedup-exact-url,
https://techreviewafrica.com/news/1775/minister-of-communication-telecommunications-and-digital-economy-engages-key-stakeholders-on-senegals-new-digital-strategy,"Minister engages key stakeholders on Senegal's New Digital Strategy",2024-10-14,out-of-window,
https://techreviewafrica.com/news/1893/senegal-accelerates-its-digital-transformation-with-startups-socium-and-wutiko,"Senegal accelerates digital transformation with startups Socium and Wutiko",2024-12-11,out-of-window,
https://techreviewafrica.com/news/2290/senegal-expands-digital-access-to-remote-communities-with-new-connectivity-initiative,"Senegal expands digital access to remote communities",2025-05-09,out-of-window,
https://techreviewafrica.com/public/news/2300/senegal-launches-jubbanti-digital-platform-for-inclusive-national-dialogue,"Senegal launches JUBBANTI digital platform",2025-05-12,out-of-window,
https://techreviewafrica.com/public/news/2303/axian-telecom-and-yas-senegal-commit-to-senegals-digital-transformation,"AXIAN Telecom and Yas Senegal commit to Senegal's digital transformation",2025-05-12,out-of-window,
https://techreviewafrica.com/public/news/2389/senegal-forges-space-partnership-to-boost-national-security-and-sovereignty,"Senegal forges space partnership",2025-06-04,out-of-window,
https://techreviewafrica.com/news/2432/senegal-launches-national-dialogue-to-reinvent-media-governance-in-digital-age,"Senegal launches national dialogue on media governance",2025-06-19,out-of-window,
https://lesoleil.sn/actualites/technologie/new-deal-technologique-letat-connecte-ses-services-pour-eviter-les-doublons/,"New Deal Technologique : l'Etat connecte ses services pour eviter les doublons",2025-04-23,out-of-window,
https://www.wearetech.africa/en/fils-uk/news/tech/senegal-and-paradigm-initiative-forge-key-alliance-for-pan-african-data-protection,"Senegal and Paradigm Initiative Forge Key Alliance for Pan-African Data Protection",2025-05-14,out-of-window,
https://techafricanews.com/2025/04/25/aws-launches-first-wavelength-zone-in-sub-saharan-africa-with-sonatel/,"AWS Launches First Wavelength Zone in Sub-Saharan Africa with Sonatel",2025-04-25,out-of-window,
https://techafricanews.com/2025/09/19/senegal-advances-digital-governance-with-new-interoperability-platform/,"Senegal Advances Digital Governance with New Interoperability Platform",2025-09-19,out-of-window,
https://techreviewafrica.com/news/1986/senegal-president-meets-orange-group-ceo-to-discuss-support-for-new-technological-deal,"Senegal president meets Orange Group CEO",2025-01-30,admissibility-second-hand-synthesis-with-factual-errors,2025-02-03-orange-backs-new-deal.md
https://www.osiris.sn/1-7-milliard-de-requetes-en-10-jours-seneweb-face-a-une-cyberattaque-sans.html,"1,7 milliard de requetes en 10 jours : Seneweb face a une cyberattaque",2025-02-28,admissibility-syndicated-archive-stub-canonical-seneweb-page-unindexed,
