url,title,published,reason,kept_twin,half
https://lejour.cm/cybercriminalite-quand-le-cameroun-se-met-a-jour-pour-mieux-contrer-la-menace/,Cybercriminalité : Quand le Cameroun se met à jour pour mieux contrer la menace,2022-03-28,out-of-window,,papers
https://leconomie.info/cybercriminalite-le-cameroun-veut-renforcer-la-protection-de-son-cyberespace/,Cybercriminalité : Le Cameroun veut renforcer la protection de son cyberespace,2022-03-30,out-of-window,,papers
https://leconomie.info/fonction-publique-camtel-va-assurer-la-securisation-du-sigipes-ii/,Fonction publique : Camtel va assurer la sécurisation du Sigipes II,2022-06-15,out-of-window,,papers
https://leconomie.info/prets-non-souverains-le-feicom-entame-des-negociations-avec-les-institutions-de-lunion-europeenne/,Prêts non souverains : Le Feicom entame des négociations avec les institutions de l’Union Européenne,2023-03-15,out-of-window,,papers
https://lejour.cm/lurgence-de-la-reglementation-des-activites-de-transport-urbain-et-interurbain/,L’urgence de la règlementation des activités de transport urbain et interurbain,2023-05-03,out-of-window,,papers
https://leconomie.info/innovation-ngomna-une-application-du-minfi-pour-imprimer-les-bulletins-de-solde/,"Innovation : nGomna, une application du Minfi pour imprimer les bulletins de solde",2023-08-25,out-of-window,,papers
https://leconomie.info/un-nouvel-outil-pour-accelerer-la-transformation-numerique-au-cameroun/,Un nouvel outil pour accélérer la transformation numérique au Cameroun,2023-08-25,out-of-window,,papers
https://leconomie.info/camp-de-vacances/,Camp de vacances TIC :1 400 jeunes s’imprègnent des métiers du numérique à Obala,2023-08-29,out-of-window,,papers
https://lejour.cm/camtel-annonce-une-extension-de-4-000-kilometres/,Camtel annonce une extension de 4 000 kilomètres,2023-09-10,out-of-window,,papers
https://leconomie.info/cameroun-le-gouvernement-amorce-le-processus-de-numerisation-du-visa-technique-et-des-frais-dimportation-des-eee/,Cameroun : Le gouvernement amorce le processus de numérisation du visa technique et des frais d’importation des EEE,2024-01-03,out-of-window,,papers
https://leconomie.info/transformation-digitale-des-kiosques-intelligents-pour-faciliter-lacces-au-numerique-dans-le-nord-ouest-et-le-sud-ouest/,Transformation digitale : Des kiosques intelligents pour faciliter l’accès au numérique dans le Nord-Ouest et le Sud-ouest,2024-02-15,out-of-window,,papers
https://leconomie.info/paiements-par-voie-electronique-le-gouvernement-fixe-des-conditions-dobtention-dagrement-et-de-cessation-dactivites-des-prestataires-de-service/,Paiements par voie électronique : Le gouvernement fixe des conditions d’obtention d’agrément et de cessation d’activités des prestataires de service,2024-03-06,out-of-window,,papers
https://lejour.cm/decentralisation-une-charte-pour-lenregistrement-des-naissances/,Décentralisation : une charte pour l’enregistrement des naissances,2024-05-01,out-of-window,,papers
https://lejour.cm/telecommunications-les-etats-africains-explorent-les-solutions-satellitaires/,Télécommunications : les Etats africains explorent les solutions satellitaires,2024-05-31,out-of-window,,papers
https://lejour.cm/ymne-driver-la-solution-intelligente-pour-prevenir-les-accidents-de-la-circulation/,"Ym@ne driver, la solution intelligente pour prévenir les accidents de la circulation",2024-06-19,out-of-window,,papers
https://leconomie.info/gestion-des-effectifs-des-agents-de-letat-aigles-remplace-le-sigipes/,Gestion des effectifs des agents de l’Etat : Aigles remplace le Sigipes,2024-06-26,out-of-window,,papers
https://lejour.cm/carte-nationale-didentite-ce-qui-change/,Carte nationale d’identité : ce qui change,2024-06-26,out-of-window,,papers
https://leconomie.info/nouvelles-technologies-ces-secteurs-ou-le-cameroun-veut-experimenter-lintelligence-artificielle/,Nouvelles technologies : Ces secteurs où le Cameroun veut expérimenter l’intelligence artificielle,2024-07-01,out-of-window,,papers
https://lejour.cm/la-question-de-la-protection-des-donnees-preoccupe/,La question de la protection des données préoccupe,2024-07-19,out-of-window,,papers
https://leconomie.info/renforcement-des-capacites-les-femmes-du-secteur-public-a-lecole-de-la-cybersecurite/,Renforcement des capacités : Les femmes du secteur public à l’école de la cybersécurité,2024-08-08,out-of-window,,papers
https://leconomie.info/edea-plus-de-1-000-jeunes-inities-a-lintelligence-artificielle/,Edéa : Plus de 1 000 jeunes initiés à l’intelligence artificielle,2024-08-27,out-of-window,,papers
https://lejour.cm/enregistrement-des-naissances-seules-135-communes-sur-les-374-dans-le-train/,Enregistrement des naissances : seules 135 communes sur les 374 dans le «  train »,2024-09-24,out-of-window,,papers
https://leconomie.info/digitalisation-des-services-publics-le-cameroun-a-encore-du-chemin-a-faire/,Digitalisation des services publics : Le Cameroun a encore du chemin à faire,2024-09-27,out-of-window,,papers
https://lejour.cm/telecommunications-la-qualite-du-reseau-preoccupe/,Télécommunications : la qualité du réseau préoccupe,2024-10-15,out-of-window,,papers
https://lejour.cm/le-minat-contre-le-blanchiment-de-capitaux-et-le-financement-du-terrorisme/,Le Minat contre le blanchiment de capitaux et le financement du terrorisme,2024-10-22,out-of-window,,papers
https://lejour.cm/mototaxis-vers-un-nouveau-systeme-didentification/,Mototaxis : vers un nouveau système d’identification ,2024-11-07,out-of-window,,papers
https://lejour.cm/cameroun-la-transformation-industrielle-et-miniere-en-marche/,Cameroun : la transformation industrielle et minière en marche,2024-11-16,out-of-window,,papers
https://lejour.cm/reforme-fonciere-et-domaniale-la-finalisation-attendue-en-2025/,Réforme foncière et domaniale : la finalisation attendue en 2025,2024-12-09,out-of-window,,papers
https://lejour.cm/16-328-titres-fonciers-etablis-en-2024/,16 328 titres fonciers établis en 2024,2024-12-11,out-of-window,,papers
https://lejour.cm/lycees-et-colleges-les-inscriptions-sarretent-ce-15-decembre-2024/,Lycées et collèges : les inscriptions s’arrêtent ce 15 décembre 2024,2024-12-15,out-of-window,,papers
https://lejour.cm/un-comite-interministeriel-pour-le-suivi-des-40-recommandations/,Un comité interministériel pour le suivi des 40 recommandations,2025-06-07,off-topic,,papers
https://leconomie.info/blanchiment-des-capitaux-le-cameroun-encore-loin-de-sortir-de-la-liste-grise-du-gafi/,Blanchiment des capitaux : Le Cameroun encore loin de sortir de la liste grise du Gafi,2025-06-27,off-topic,,papers
https://lejour.cm/presidentielle-2025-paul-biya-convoque-le-corps-electoral/,Présidentielle 2025 : Paul Biya convoque le corps électoral,2025-07-15,off-topic,,papers
https://lejour.cm/presidentielle-2025-82-dossiers-de-candidatures-deposes/,Présidentielle 2025 : 83 dossiers de candidatures déposés,2025-07-25,off-topic,,papers
https://lejour.cm/presidentielle-2025-elecam-publie-la-liste-des-candidats-ce-samedi/,Présidentielle 2025 : Elecam publie la liste des candidats ce samedi,2025-07-25,off-topic,,papers
https://lejour.cm/le-conseil-electoral-retient-13-candidats/,Le Conseil électoral retient 13 candidats,2025-07-28,off-topic,,papers
https://lejour.cm/contentieux-place-au-conseil-constitutionnel/,Contentieux : Place au Conseil constitutionnel,2025-07-28,off-topic,,papers
https://lejour.cm/election-conseillers-regionaux-paul-biya-convoque-les-colleges-electoraux/,Election conseillers régionaux : Paul Biya convoque les collèges électoraux,2025-09-06,off-topic,,papers
https://lejour.cm/presidentielle-2025-une-boite-a-outils-pour-lutter-contre-la-desinformation/,Présidentielle 2025 : Une boîte à outils pour lutter contre la désinformation,2025-09-14,off-topic,,papers
https://lejour.cm/tourisme-le-cameroun-vise-35-millions-de-visiteurs-internationaux-dici-2030/,"Tourisme: Le Cameroun vise 3,5 millions de visiteurs internationaux d’ici 2030",2025-09-23,off-topic,,papers
https://lejour.cm/acces-a-leau-10-villes-du-cameroun-bientot-mieux-approvisionnees/,Accès à l’eau : 10 villes du Cameroun bientôt mieux approvisionnées,2025-10-01,off-topic,,papers
https://lejour.cm/le-coup-daccelerateur-des-investissements-de-camrail-et-camalco/,Le coup d’accélérateur des investissements de Camrail et Camalco,2025-10-12,off-topic,,papers
https://lejour.cm/dette-letat-enclenche-1-650-milliards-demprunts/,Dette : l’État enclenche 1 650 milliards d’emprunts,2026-01-28,off-topic,,papers
https://lejour.cm/ngoura-ii-yokadouma-la-bad-accorde-203-milliards-fcfa-pour-bitumer-la-route/,Ngoura II – Yokadouma : La BAD accorde 203 milliards FCFA pour bitumer la route,2026-03-15,off-topic,,papers
https://lejour.cm/barrage-hydroelectrique-le-cameroun-sendette-pour-payer-nachtigal/,Barrage hydroélectrique : le Cameroun s’endette pour payer Nachtigal,2026-03-15,off-topic,,papers
https://lejour.cm/strategie-le-cameroun-dispose-de-600-m3-de-ressource-en-eau-par-an/,Stratégie : Le Cameroun dispose de 600 m3 de ressource en eau par an,2026-04-20,off-topic,,papers
https://lejour.cm/ambitions-planoscam-presente-son-plan-strategique/,Ambitions : Planoscam présente son plan stratégique,2025-05-05,off-topic,,papers
https://leconomie.info/responsabilite-civile-automobile-le-cameroun-inaugure-le-siege-du-bureau-national-de-la-carte-rose-cemac/,Carte Rose CEMAC : L'inauguration du bureau national,2025-12-04,off-topic,,papers
https://leconomie.info/gestion-des-etablissements-publics-des-dysfonctionnements-persistent/,Gestion des établissements publics : Des dysfonctionnements persistent,2026-06-05,off-topic,,papers
https://www.biometricupdate.com/202502/cameroons-new-generation-biometric-id-card-system-goes-live-feb-17,Cameroon's new generation biometric ID card system goes live Feb 17,2025-02-05,already-held,raw/2025-02-05 Cameroon's new-generation biometric national ID card system (Augentic) goes live,journals
https://www.biometricupdate.com/202506/cameroon-lawmakers-criticize-cost-complications-in-new-national-id-system,Cameroon lawmakers criticize cost complications in new national ID system,2025-06-24,already-held,raw/2025-06-24 Cameroon lawmakers criticize cost, complications in new national ID system,journals
https://www.biometricupdate.com/202510/cameroon-partners-with-liber-technologies-to-pursue-crvs-reforms,Cameroon partners with Liber Technologies to pursue CRVS reforms,2025-10-27,already-held,raw/2025-10-27 Cameroon's BUNEC partners with Liber Technologies for CRVS digitization,journals
https://www.biometricupdate.com/202601/cameroon-deploys-cybersecurity-system-to-protect-dpi-boost-digital-trust,Cameroon deploys cybersecurity system to protect DPI boost digital trust,2026-01-27,already-held,raw/2026-01-27 Cameroon deploys cybersecurity system to protect DPI, boost digital trust,journals
https://itweb.africa/article/cameroon-boosts-cyber-defense-systems/Pero37Z3YWdMQb6m,Cameroon boosts cyber defense systems,2026-01-22,already-held,raw/2026-01-22 Cameroon boosts cyber defense systems,journals
https://itweb.africa/article/cameroon-intros-digital-system-for-civil-documents/KzQenvjy3BgqZd2r,Cameroon intros digital system for civil documents,2026-01-13,already-held,raw/2026-01-13 Cameroon intros digital system for civil documents,journals
https://www.biometricupdate.com/202411/cameroon-introduces-draft-laws-on-civil-registration-reform-data-protection,Cameroon introduces draft laws on civil registration reform data protection,2024-11-19,out-of-window,already held for 2024,journals
https://www.biometricupdate.com/202411/digital-rights-advocates-find-gaps-in-cameroon-data-protection-bill,Digital rights advocates find gaps in Cameroon data protection bill,2024-11-26,out-of-window,,journals
https://www.biometricupdate.com/202410/cameroon-hopes-to-fully-digitize-civil-registration-system-by-2029,Cameroon hopes to fully digitize civil registration system by 2029,2024-10-20,out-of-window,,journals
https://www.biometricupdate.com/202405/cameroon-hands-15-year-biometric-id-card-contract-to-augentic,Cameroon hands 15-year biometric ID card contract to Augentic,2024-05-13,out-of-window,,journals
https://www.biometricupdate.com/202407/cameroon-gets-4-8m-south-korea-grant-to-advance-civil-registration-modernization-project,Cameroon gets $4.8M South Korea grant to advance civil registration modernization,2024-07-16,out-of-window,,journals
https://www.biometricupdate.com/202408/world-bank-wants-to-strengthen-cameroons-digital-infrastructure-cybersecurity-architecture,World Bank wants to strengthen Cameroon's digital infrastructure cybersecurity architecture,2024-08-02,out-of-window,,journals
https://www.biometricupdate.com/202404/cameroon-building-digital-transformation-center-to-manage-digital-consular-services,Cameroon building Digital Transformation Center for consular services,2024-04-18,out-of-window,,journals
https://www.biometricupdate.com/202403/cameroon-wants-e50m-to-expand-facial-recognition-surveillance-project,Cameroon wants EUR50M to expand facial recognition surveillance project,2024-03-25,out-of-window,,journals
https://www.biometricupdate.com/202406/cameroons-move-to-increase-biometric-id-card-fee-faces-sharp-criticism,Cameroon's move to increase biometric ID card fee faces sharp criticism,2024-06-26,out-of-window,,journals
https://www.biometricupdate.com/202411/cameroon-squares-up-to-its-payroll-fraud-conundrum-with-biometric-verification,Cameroon squares up to its payroll fraud conundrum with biometric verification,2024-11-04,out-of-window,,journals
https://www.biometricupdate.com/202412/central-africa-needs-traction-on-financial-inclusion-to-advance-economy,Central Africa needs traction on financial inclusion,2024-12-26,out-of-window,,journals
https://www.biometricupdate.com/202307/cameroon-pm-announces-major-reforms-to-national-id-system-as-issuance-stalls,Cameroon PM announces major reforms to national ID system,2023-07-04,out-of-window,,journals
