url,title,published,reason,kept_twin
https://libyaherald.com/2025/10/general-authority-for-communications-and-informatics-libya-enters-digital-sovereignty-era-with-official-launch-of-root-servers-in-tripoli-and-benghazi,Libya launches root servers Tripoli and Benghazi,2025-10-26,already-held,raw/2025-10-26 Libya launches root servers in Tripoli and Benghazi
https://alwasat.ly/news/libya/391301,ستارلينك في ليبيا كيف سيحدث ماسك ثورة الانترنت,2023-03-06,out-of-window,
https://alwasat.ly/news/libya/196638,مد كابل ألياف بصرية الى برج المدار الجديد في اجدابيا,2020-01-01,out-of-window,
https://alwasat.ly/news/science-technology/522803,تقرير دولي يحذر من اساءة استخدام الذكاء الصناعي,2026-06-26,off-topic,
https://alwasat.ly/news/libya/505746,القابضة للاتصالات تعلن قرب اطلاق 5G,2026-01-22,pr-wire-better-twin,alwasat.ly/news/libya/524936 + libyaherald 2026-01-29
https://alwasat.ly/news/libya/504815,مصرف الجمهورية يطلق الدفع الالكتروني في محطات الوقود,2026-01-15,pr-wire-better-twin,libyaherald.com/2026/01/jumhuria-bank-launches-libyas-first-e-payment
https://libyaherald.com/2026/03/cbl-governor-issa-reviews-latest-e-payment-indicators-continued-increases-across-multiple-areas,CBL Governor Issa reviews e-payment growth,2026-03-03,pr-wire-better-twin,alwasat.ly/news/libya/510123
https://libyaherald.com/2025/12/latest-cbl-stats-to-november-2025-show-significant-growth-in-libyas-electronic-banking-sector,Libya e-banking record growth November 2025,2025-12-06,pr-wire-better-twin,libyaherald.com/2026/01/e-payment-transactions-for-2025
https://libyaherald.com/2025/08/new-libyan-artificial-intelligence-system-libigpt-to-be-launched-soon,LibiGPT to be launched soon,2025-08-19,same-outlet-recrawl,libyaherald.com/2025/10/libyas-first-ai-system-libigpt-launched
https://libyaherald.com/2025/10/general-information-authority-organizes-workshop-to-prepare-a-national-strategy-for-artificial-intelligence-in-cooperation-with-escwa,GIA ESCWA workshop to prepare AI strategy,2025-10-16,pr-wire-better-twin,libyaherald.com/2025/10/general-information-authority-makes-its-national-strategy
https://alwasat.ly/news/libya/519821,انقطاع كابل الالياف البصرية بين غات وتهالة,2026-05-29,same-outlet-recrawl,alwasat.ly/news/libya/519926
https://alwasat.ly/news/libya/519910,حكومة الدبيبة تحرك عاجل لصيانة شبكات غات وتهالة,2026-05-30,same-outlet-recrawl,alwasat.ly/news/libya/519926
https://alwasat.ly/news/libya/523886,وزارة العمل تراجع اجراءات الامن السيبراني,2026-07-05,pr-wire-better-twin,alwasat.ly/news/libya/520951
https://libyaherald.com/2026/05/cbl-source-to-libya-herald-cbl-moving-towards-ending-cash-collection-of-taxes-and-customs-duties-moving-solely-to-e-collections/,CBL phasing out cash for taxes and customs,2026-05-10,pr-wire-better-twin,libyaherald.com/2026/03/aldabaiba-government-and-cbl-take-further-actions
https://libyaherald.com/2026/05/cbl-to-inject-us-300-million-into-card-system-authorises-transfer-for-small-traders-of-up-to-us-100000-quarterly,CBL injects 300M into card system,2026-05-05,off-topic,
